6.99,0.0
6.99,0.0
6.99,0.0
6.99,0.0
6.99,0.0
7.48,0.0
7.48,0.0
7.48,0.0
7.48,0.0
7.48,0.0
7.97,0.5
7.97,0.0
7.97,0.0
7.97,0.0
7.97,0.0
8.50,1.6
8.50,1.5
8.50,1.3
8.50,1.6
8.50,1.3
8.99,2.0
8.99,2.4
8.99,1.8
8.99,2.4
8.99,1.3
9.48,1.1
9.48,2.2
9.48,1.5
9.48,3.4
9.48,1.1
10.02,2.4
10.02,2.4
10.02,2.6
10.02,2.0
10.02,2.1
10.51,2.6
10.51,2.7
10.51,3.0
10.51,2.7
10.51,2.0
11.00,3.7
11.00,3.4
11.00,3.7
11.00,5.9
11.00,3.3
11.49,6.6
11.49,7.1
11.49,5.5
11.49,4.8
11.49,5.6
11.97,15.5
11.97,15.1
11.97,14.4
11.97,11.4
11.97,11.9
12.51,33.1
12.51,29.4
12.51,29.1
12.51,34.3
12.51,30.7
13.00,92.9
13.00,92.5
13.00,90.7
13.00,105.5
13.00,88.5
13.49,310.0
13.49,342.9
13.49,307.2
13.49,316.3
13.49,290.7
13.98,2121.4
13.98,1945.7
13.98,2130.1
13.98,1818.0
13.98,2019.7
14.52,28033.9
14.52,29959.2
14.52,27976.8
14.52,32153.8
14.52,28033.4
15.00,337919.4
15.00,316906.8
15.00,353912.0
15.00,311679.9
15.00,345163.4
15.49,1930090.1
15.49,1669937.8
15.49,1808186.1
15.49,1792375.6
15.49,1741196.0
15.98,3786991.9
15.98,4136317.1
15.98,3780924.9
15.98,4144019.3
15.98,3839587.1
