6.99,0.0
6.99,0.0
6.99,0.0
6.99,0.0
6.99,0.0
7.48,0.0
7.48,0.0
7.48,0.0
7.48,0.0
7.48,0.0
7.97,3.3
7.97,2.8
7.97,3.2
7.97,3.3
7.97,2.4
8.50,244.0
8.50,224.7
8.50,244.6
8.50,224.4
8.50,233.0
8.99,1278.0
8.99,1346.3
8.99,1280.3
8.99,1349.1
8.99,1301.0
9.48,2590.6
9.48,2602.8
9.48,2630.6
9.48,2616.6
9.48,2591.5
10.02,4286.4
10.02,4260.7
10.02,4256.4
10.02,4237.4
10.02,4293.2
10.51,5772.6
10.51,5877.1
10.51,5819.3
10.51,5843.5
10.51,5833.9
11.00,7216.7
11.00,7196.0
11.00,7252.0
11.00,7216.4
11.00,7276.0
11.49,8268.7
11.49,8344.8
11.49,8351.8
11.49,8259.5
11.49,8216.6
11.97,9000.1
11.97,8905.2
11.97,8961.1
11.97,8862.6
11.97,8980.9
12.51,9476.6
12.51,9426.5
12.51,9391.9
12.51,9463.1
12.51,9409.4
13.00,9744.9
13.00,9737.6
13.00,9674.0
13.00,9827.3
13.00,9709.8
13.49,10139.2
13.49,10227.6
13.49,10190.6
13.49,10225.0
13.49,10199.1
13.98,12219.6
13.98,12197.1
13.98,12008.6
13.98,12091.6
13.98,11954.2
14.52,32765.2
14.52,36867.1
14.52,33728.0
14.52,38039.0
14.52,34377.3
15.00,248269.9
15.00,287039.9
15.00,249915.4
15.00,284308.1
15.00,258767.4
15.49,1457920.4
15.49,1603241.4
15.49,1484666.8
15.49,1490125.2
15.49,1542570.4
15.98,3597722.9
15.98,3764329.8
15.98,3732598.7
15.98,3693024.6
15.98,3842113.6
