7.97,0.0
7.97,0.0
7.97,0.0
7.97,0.0
7.97,0.0
8.50,1.1
8.50,1.6
8.50,1.5
8.50,1.1
8.50,1.8
8.99,2.3
8.99,2.5
8.99,1.3
8.99,1.7
8.99,2.1
9.48,1.3
9.48,1.3
9.48,1.3
9.48,2.2
9.48,1.0
10.02,1.6
10.02,2.1
10.02,2.7
10.02,3.1
10.02,2.7
10.51,2.7
10.51,2.2
10.51,3.2
10.51,3.7
10.51,2.2
11.00,4.1
11.00,3.1
11.00,3.8
11.00,3.1
11.00,3.1
11.49,5.1
11.49,6.8
11.49,5.2
11.49,7.3
11.49,6.8
11.97,12.7
11.97,10.7
11.97,14.0
11.97,11.9
11.97,12.8
12.51,32.9
12.51,34.6
12.51,31.8
12.51,33.2
12.51,28.6
13.00,85.0
13.00,85.7
13.00,92.6
13.00,102.6
13.00,90.4
