13.25,168.8
13.25,157.6
13.25,161.3
13.25,152.5
13.25,155.1
13.25,164.4
13.25,164.7
13.25,157.2
13.49,338.7
13.49,303.7
13.49,308.3
13.49,306.8
13.49,294.5
13.49,295.0
13.49,305.4
13.49,300.4
13.73,734.7
13.73,736.1
13.73,757.2
13.73,737.2
13.73,732.0
13.73,684.6
13.73,717.0
13.73,672.1
13.98,1913.7
13.98,1912.8
13.98,2017.8
13.98,2084.5
13.98,2085.5
13.98,2172.2
13.98,2128.0
13.98,2049.9
14.27,8736.9
14.27,8705.9
14.27,8331.7
14.27,8629.8
14.27,8959.7
14.27,8974.4
14.27,8850.4
14.27,8800.6
14.52,28715.8
14.52,27522.5
14.52,29793.6
14.52,30260.3
14.52,30398.8
14.52,30080.7
14.52,30171.1
14.52,29673.2
14.76,105012.9
14.76,106059.8
14.76,107919.9
14.76,99907.4
14.76,97878.8
14.76,102621.5
14.76,99666.3
14.76,98336.4
15.00,301795.0
15.00,286727.7
15.00,294811.7
15.00,304051.7
15.00,299737.8
15.00,294576.7
15.00,298770.8
15.00,297762.8
15.25,792815.3
15.25,792419.1
15.25,773162.7
15.25,741348.6
15.25,782580.3
15.25,803070.7
15.25,805575.0
15.25,799045.4
