1.476e-06, 0.0425063
1.47474e-06, 0.0388473
1.47349e-06, 0.0359407
1.47223e-06, 0.0336256
1.47098e-06, 0.0313529
1.46973e-06, 0.0294803
1.46848e-06, 0.0287421
1.46724e-06, 0.0290763
1.46599e-06, 0.0296952
1.46475e-06, 0.0299334
1.46351e-06, 0.0295029
1.46228e-06, 0.0282496
1.46104e-06, 0.0261645
1.45981e-06, 0.0234981
1.45858e-06, 0.0205641
1.45735e-06, 0.0175186
1.45612e-06, 0.0144564
1.4549e-06, 0.0116084
1.45368e-06, 0.00937298
1.45245e-06, 0.00817947
1.45124e-06, 0.00817968
1.45002e-06, 0.00895738
1.44881e-06, 0.00973838
1.44759e-06, 0.0100483
1.44638e-06, 0.00998101
1.44517e-06, 0.00976476
1.44397e-06, 0.00942145
1.44276e-06, 0.00899218
1.44156e-06, 0.00869061
1.44036e-06, 0.00860081
1.43916e-06, 0.00854186
1.43797e-06, 0.00840022
1.43677e-06, 0.00829178
1.43558e-06, 0.00830432
1.43439e-06, 0.00841459
1.4332e-06, 0.00870393
1.43202e-06, 0.00929433
1.43083e-06, 0.0100471
1.42965e-06, 0.0106641
1.42847e-06, 0.0110553
1.42729e-06, 0.0112981
1.42611e-06, 0.0113712
1.42494e-06, 0.011269
1.42377e-06, 0.0111905
1.4226e-06, 0.0112686
1.42143e-06, 0.0113547
1.42026e-06, 0.0113815
1.41909e-06, 0.0115851
1.41793e-06, 0.0120417
1.41677e-06, 0.0124599
1.41561e-06, 0.0128273
1.41445e-06, 0.0136978
1.4133e-06, 0.0153657
1.41214e-06, 0.0173832
1.41099e-06, 0.0194458
1.40984e-06, 0.022031
1.40869e-06, 0.0255368
1.40755e-06, 0.0297591
1.4064e-06, 0.0351521
1.40526e-06, 0.0432617
1.40412e-06, 0.0538141
1.40298e-06, 0.0619094
1.40185e-06, 0.0608686
1.40071e-06, 0.0490446
1.39958e-06, 0.0322491
1.39845e-06, 0.0182812
1.39732e-06, 0.0102077
1.39619e-06, 0.00599174
1.39506e-06, 0.0030759
1.39394e-06, 0.00108889
1.39282e-06, 0.000486501
1.3917e-06, 0.000836292
1.39058e-06, 0.00127907
1.38946e-06, 0.00152407
1.38835e-06, 0.00165041
1.38723e-06, 0.00156534
1.38612e-06, 0.00117346
1.38501e-06, 0.00067224
1.3839e-06, 0.000324677
1.3828e-06, 0.000173516
1.38169e-06, 0.000130765
1.38059e-06, 0.000139358
1.37949e-06, 0.000178907
1.37839e-06, 0.00026273
1.37729e-06, 0.000418109
1.3762e-06, 0.000580077
1.3751e-06, 0.000609981
1.37401e-06, 0.000495068
1.37292e-06, 0.000383511
1.37183e-06, 0.000373599
1.37075e-06, 0.000433797
1.36966e-06, 0.000535166
1.36858e-06, 0.000673981
1.36749e-06, 0.000784466
1.36641e-06, 0.000807957
1.36534e-06, 0.000794141
1.36426e-06, 0.000791245
1.36318e-06, 0.000750633
1.36211e-06, 0.000659339
1.36104e-06, 0.000599967
1.35997e-06, 0.0005809
1.3589e-06, 0.000508348
1.35783e-06, 0.000395138
1.35677e-06, 0.000372342
1.35571e-06, 0.000453184
1.35465e-06, 0.000509424
1.35359e-06, 0.000487482
1.35253e-06, 0.000444046
1.35147e-06, 0.000401769
1.35042e-06, 0.000344553
1.34936e-06, 0.000305809
1.34831e-06, 0.000363664
1.34726e-06, 0.000632333
1.34621e-06, 0.00129067
1.34517e-06, 0.00257051
1.34412e-06, 0.00480422
1.34308e-06, 0.00837735
1.34203e-06, 0.0131154
1.34099e-06, 0.0176496
1.33996e-06, 0.0201794
1.33892e-06, 0.0202392
1.33788e-06, 0.0191186
1.33685e-06, 0.0184865
1.33582e-06, 0.0193878
1.33479e-06, 0.0222607
1.33376e-06, 0.0266435
1.33273e-06, 0.0313553
1.3317e-06, 0.0365671
1.33068e-06, 0.0447995
1.32966e-06, 0.0580103
1.32864e-06, 0.075698
1.32762e-06, 0.0986357
1.3266e-06, 0.130184
1.32558e-06, 0.166557
1.32457e-06, 0.188366
1.32355e-06, 0.173347
1.32254e-06, 0.121649
1.32153e-06, 0.0605277
1.32052e-06, 0.0189524
1.31952e-06, 0.00323841
1.31851e-06, 0.00105209
1.31751e-06, 0.00112397
1.3165e-06, 0.00126153
1.3155e-06, 0.00213477
1.3145e-06, 0.00276989
1.3135e-06, 0.00263835
1.31251e-06, 0.00266897
1.31151e-06, 0.00312712
1.31052e-06, 0.00323231
1.30953e-06, 0.00283014
1.30854e-06, 0.00245125
1.30755e-06, 0.00214415
1.30656e-06, 0.00171642
1.30557e-06, 0.00149354
1.30459e-06, 0.00173937
1.30361e-06, 0.00202525
1.30262e-06, 0.00193928
1.30164e-06, 0.00169995
1.30067e-06, 0.00158861
1.29969e-06, 0.00151253
1.29871e-06, 0.00141664
1.29774e-06, 0.00143745
1.29677e-06, 0.00151972
1.2958e-06, 0.00147332
1.29483e-06, 0.00136845
1.29386e-06, 0.00136404
1.29289e-06, 0.00133474
1.29192e-06, 0.001145
1.29096e-06, 0.00101675
1.29e-06, 0.00118553
1.28904e-06, 0.00147208
1.28808e-06, 0.0015636
1.28712e-06, 0.00145592
1.28616e-06, 0.00133643
1.28521e-06, 0.00127117
1.28425e-06, 0.00121575
1.2833e-06, 0.00114691
1.28235e-06, 0.00105969
1.2814e-06, 0.000961825
1.28045e-06, 0.000897113
1.2795e-06, 0.000879199
1.27856e-06, 0.000846563
1.27761e-06, 0.000759437
1.27667e-06, 0.000666029
1.27573e-06, 0.000619798
1.27479e-06, 0.000609658
1.27385e-06, 0.000595506
1.27291e-06, 0.000550252
1.27198e-06, 0.000478381
1.27104e-06, 0.000430563
1.27011e-06, 0.000451285
1.26918e-06, 0.000498234
1.26825e-06, 0.000491191
1.26732e-06, 0.00043343
1.26639e-06, 0.000390471
1.26546e-06, 0.000375273
1.26454e-06, 0.000354635
1.26362e-06, 0.000329804
1.26269e-06, 0.000318774
1.26177e-06, 0.000306946
1.26085e-06, 0.000287027
1.25993e-06, 0.00029328
1.25902e-06, 0.00034959
1.2581e-06, 0.000435947
1.25719e-06, 0.000522391
1.25627e-06, 0.000594703
1.25536e-06, 0.000665628
1.25445e-06, 0.000783995
1.25354e-06, 0.000977195
1.25264e-06, 0.00118487
1.25173e-06, 0.00133561
1.25082e-06, 0.00145497
1.24992e-06, 0.00158681
1.24902e-06, 0.00169039
1.24812e-06, 0.00175597
1.24722e-06, 0.00189402
1.24632e-06, 0.00214317
1.24542e-06, 0.00235316
1.24453e-06, 0.002429
1.24363e-06, 0.00249179
1.24274e-06, 0.00264163
1.24185e-06, 0.00281059
1.24095e-06, 0.00299164
1.24007e-06, 0.00331566
1.23918e-06, 0.0037656
1.23829e-06, 0.00413095
1.2374e-06, 0.00435591
1.23652e-06, 0.00460802
1.23564e-06, 0.00493845
1.23475e-06, 0.00521246
1.23387e-06, 0.0053994
1.23299e-06, 0.00559656
1.23212e-06, 0.0057894
1.23124e-06, 0.00590208
1.23036e-06, 0.00599833
1.22949e-06, 0.00614178
1.22862e-06, 0.00623062
1.22774e-06, 0.00627216
1.22687e-06, 0.00658403
1.226e-06, 0.00737269
1.22514e-06, 0.00832331
1.22427e-06, 0.0089434
1.2234e-06, 0.00914285
1.22254e-06, 0.00919988
1.22168e-06, 0.00931626
1.22081e-06, 0.00945688
1.21995e-06, 0.00952741
1.21909e-06, 0.00950957
1.21823e-06, 0.00942989
1.21738e-06, 0.00929204
1.21652e-06, 0.00908426
1.21567e-06, 0.00885212
1.21481e-06, 0.00869826
1.21396e-06, 0.00867864
1.21311e-06, 0.00882198
1.21226e-06, 0.00927826
1.21141e-06, 0.0101754
1.21056e-06, 0.011216
1.20972e-06, 0.0117874
1.20887e-06, 0.0116912
1.20803e-06, 0.0113788
1.20718e-06, 0.0112436
1.20634e-06, 0.0111405
1.2055e-06, 0.0108565
1.20466e-06, 0.0105274
1.20382e-06, 0.010274
1.20299e-06, 0.00992627
1.20215e-06, 0.009415
1.20132e-06, 0.00897775
1.20048e-06, 0.00876936
1.19965e-06, 0.00873704
1.19882e-06, 0.00898246
